LEVEL,SCHOOLYEAR,COUNTY,DISTRICT,SCHOOL,NAME,SUBJECT,GRADE,SUBGROUPTYPE,SUBGROUPDESCRIPTION,AVERAGESCALESCORE,DEVELOPINGCOUNT,DEVELOPINGPERCENT,ONTRACKCOUNT,ONTRACKPERCENT,ADVANCEDCOUNT,ADVANCEDPERCENT,TESTEDCOUNT,NOTTESTEDCOUNT,NOTTESTEDPERCENT,DATAASOF,BASIC_PCT,PROFICIENT_PCT,YEAR
DI,2018-2019,55,145,0,WAVERLY SCHOOL DISTRICT 145,English Language Arts,5,GENDER,Male,2507.43,,,,,,,85.0,0.0,0.0,2022-01-18,0.61,0.34,2019
DI,2017-2018,55,145,0,WAVERLY SCHOOL DISTRICT 145,English Language Arts,6,GENDER,Male,2513.67,,,,,,0.06,79.0,0.0,0.0,2022-01-18,0.7,0.24,2018
DI,2017-2018,55,145,0,WAVERLY SCHOOL DISTRICT 145,English Language Arts,6,GENDER,Female,2541.71,,,,,,0.13,72.0,0.0,0.0,2022-01-18,0.5,0.38,2018
DI,2017-2018,55,145,0,WAVERLY SCHOOL DISTRICT 145,English Language Arts,7,GENDER,Male,2559.82,,,,,,0.12,98.0,0.0,0.0,2022-01-18,0.44,0.44,2018
DI,2017-2018,55,145,0,WAVERLY SCHOOL DISTRICT 145,English Language Arts,7,GENDER,Female,2563.0,,,,,,0.22,74.0,0.0,0.0,2022-01-18,0.47,0.31,2018
DI,2017-2018,55,145,0,WAVERLY SCHOOL DISTRICT 145,English Language Arts,8,GENDER,Male,2575.57,,,,,,0.13,84.0,0.0,0.0,2022-01-18,0.39,0.48,2018
DI,2017-2018,55,145,0,WAVERLY SCHOOL DISTRICT 145,English Language Arts,8,GENDER,Female,2585.73,,,,,,0.17,75.0,0.0,0.0,2022-01-18,0.31,0.52,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2479.05,,,,,,,20.0,0.0,0.0,2022-01-18,0.36,0.59,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2496.68,,,,,,,19.0,0.0,0.0,2022-01-18,0.36,0.55,2018
DI,2018-2019,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2499.33,,,,,,,17.0,0.0,0.0,2022-01-18,0.24,0.62,2019
DI,2018-2019,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2503.73,,,,,,,6.0,0.0,0.0,2022-01-18,,0.53,2019
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2523.55,,,,,,,15.0,0.0,0.0,2022-01-18,0.4,0.4,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2536.5,,,,,,,21.0,0.0,0.0,2022-01-18,0.23,0.62,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2570.8,,,,,,0.35,20.0,0.0,0.0,2022-01-18,0.3,0.35,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2585.26,,,,,,0.43,21.0,0.0,0.0,2022-01-18,,0.52,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2583.05,,,,,,0.29,21.0,0.0,0.0,2022-01-18,0.29,0.43,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2593.58,,,,,,0.47,16.0,0.0,0.0,2022-01-18,,0.42,2018
DI,2018-2019,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2582.12,,,,,,0.27,22.0,0.0,0.0,2022-01-18,,0.62,2019
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2613.67,,,,,,0.25,20.0,0.0,0.0,2022-01-18,,0.63,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2582.06,,,,,,,12.0,0.0,0.0,2022-01-18,0.31,0.5,2018
DI,2018-2019,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2602.32,,,,,,0.32,17.0,0.0,0.0,2022-01-18,,0.5,2019
DI,2018-2019,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2603.95,,,,,,0.29,18.0,0.0,0.0,2022-01-18,,0.62,2019
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2585.5,,,,,,,12.0,0.0,0.0,2022-01-18,0.38,0.44,2018
DI,2017-2018,55,148,0,MALCOLM PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2615.57,,,,,,0.35,18.0,0.0,0.0,2022-01-18,,0.48,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,3,GENDER,Male,2505.2,,,,,,0.25,85.0,0.0,0.0,2022-01-18,0.29,0.46,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,3,GENDER,Female,2510.48,,,,,,0.2,91.0,0.0,0.0,2022-01-18,0.31,0.49,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,4,GENDER,Male,2521.9,,,,,,0.19,107.0,0.0,0.0,2022-01-18,0.36,0.46,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,4,GENDER,Female,2534.79,,,,,,0.22,97.0,0.0,0.0,2022-01-18,0.29,0.49,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,5,GENDER,Male,2555.35,,,,,,0.25,113.0,1.0,0.0088,2022-01-18,0.33,0.42,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,5,GENDER,Female,2563.17,,,,,,0.29,69.0,0.0,0.0,2022-01-18,0.32,0.39,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,6,GENDER,Male,2581.66,,,,,,0.43,77.0,0.0,0.0,2022-01-18,0.23,0.34,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,6,GENDER,Female,2583.66,,,,,,0.35,93.0,0.0,0.0,2022-01-18,0.22,0.43,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,7,GENDER,Male,2578.33,,,,,,0.24,89.0,0.0,0.0,2022-01-18,0.37,0.39,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,7,GENDER,Female,2588.24,,,,,,0.24,86.0,0.0,0.0,2022-01-18,0.33,0.43,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,8,GENDER,Male,2584.67,,,,,,0.14,95.0,0.0,0.0,2022-01-18,0.32,0.55,2018
DI,2017-2018,55,160,0,NORRIS SCHOOL DIST 160,English Language Arts,8,GENDER,Female,2599.25,,,,,,0.28,81.0,0.0,0.0,2022-01-18,0.23,0.48,2018
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2485.0,,,,,,,17.0,0.0,0.0,2022-01-18,0.35,0.55,2018
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2503.73,,,,,,,30.0,0.0,0.0,2022-01-18,0.32,0.59,2018
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2478.18,,,,,,,26.0,0.0,0.0,2022-01-18,0.43,0.54,2019
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2477.38,,,,,,,20.0,0.0,0.0,2022-01-18,0.46,0.42,2019
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2500.06,,,,,,,14.0,0.0,0.0,2022-01-18,0.56,0.38,2018
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2544.89,,,,,,0.24,29.0,0.0,0.0,2022-01-18,0.21,0.55,2018
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2527.48,,,,,,,16.0,0.0,0.0,2022-01-18,0.38,0.43,2019
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2521.62,,,,,,,25.0,0.0,0.0,2022-01-18,0.59,0.31,2018
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2546.06,,,,,,,15.0,0.0,0.0,2022-01-18,0.42,0.42,2018
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2498.93,,,,,,,14.0,0.0,0.0,2022-01-18,0.6,0.4,2019
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2545.59,,,,,,0.23,30.0,0.0,0.0,2022-01-18,0.43,0.33,2018
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2547.46,,,,,,0.18,28.0,0.0,0.0,2022-01-18,0.5,0.32,2018
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2554.45,,,,,,,16.0,0.0,0.0,2022-01-18,0.48,0.33,2019
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2561.86,,,,,,0.29,21.0,0.0,0.0,2022-01-18,0.43,0.29,2018
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2563.69,,,,,,,12.0,0.0,0.0,2022-01-18,0.38,0.44,2018
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2532.07,,,,,,,28.0,0.0,0.0,2022-01-18,0.58,0.35,2019
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2542.19,,,,,,,24.0,0.0,0.0,2022-01-18,0.52,0.41,2019
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2539.28,,,,,,0.17,29.0,0.0,0.0,2022-01-18,0.62,0.21,2018
DI,2017-2018,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2553.4,,,,,,,21.0,0.0,0.0,2022-01-18,0.64,0.24,2018
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2576.29,,,,,,,16.0,0.0,0.0,2022-01-18,0.33,0.48,2019
DI,2018-2019,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2575.74,,,,,,,14.0,0.0,0.0,2022-01-18,0.37,0.42,2019
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2473.61,,,,,,0.14,170.0,0.0,0.0,2022-01-18,0.51,0.36,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2499.73,,,,,,0.23,150.0,0.0,0.0,2022-01-18,0.33,0.44,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2506.97,,,,,,0.15,180.0,0.0,0.0,2022-01-18,0.44,0.41,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2520.85,,,,,,0.18,154.0,0.0,0.0,2022-01-18,0.37,0.45,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2521.67,,,,,,0.11,169.0,0.0,0.0,2022-01-18,0.52,0.37,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2539.09,,,,,,0.15,158.0,0.0,0.0,2022-01-18,0.47,0.39,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2532.76,,,,,,0.11,155.0,0.0,0.0,2022-01-18,0.54,0.35,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2529.06,,,,,,0.06,142.0,0.0,0.0,2022-01-18,0.59,0.35,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2525.21,,,,,,0.09,164.0,0.0,0.0,2022-01-18,0.67,0.24,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2541.92,,,,,,0.1,144.0,0.0,0.0,2022-01-18,0.59,0.31,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2545.96,,,,,,0.13,142.0,0.0,0.0,2022-01-18,0.61,0.26,2018
DI,2017-2018,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2557.26,,,,,,0.07,162.0,0.0,0.0,2022-01-18,0.51,0.42,2018
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2420.64,,,,,,,10.0,0.0,0.0,2022-01-18,0.86,,2019
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2479.91,,,,,,,5.0,0.0,0.0,2022-01-18,,0.64,2019
DI,2017-2018,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2489.0,,,,,,,14.0,0.0,0.0,2022-01-18,0.6,0.4,2018
DI,2017-2018,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2509.0,,,,,,,9.0,0.0,0.0,2022-01-18,0.5,0.5,2018
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2488.55,,,,,,,5.0,0.0,0.0,2022-01-18,0.64,,2019
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2513.12,,,,,,,15.0,0.0,0.0,2022-01-18,0.59,0.35,2019
DI,2017-2018,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2504.11,,,,,,,16.0,0.0,0.0,2022-01-18,0.61,0.33,2018
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2526.08,,,,,,,6.0,0.0,0.0,2022-01-18,0.67,,2019
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2522.9,,,,,,,4.0,0.0,0.0,2022-01-18,0.6,,2019
DI,2017-2018,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2522.0,,,,,,,7.0,0.0,0.0,2022-01-18,0.69,,2018
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2535.05,,,,,,,17.0,0.0,0.0,2022-01-18,0.6,0.3,2019
DI,2017-2018,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2531.93,,,,,,,8.0,0.0,0.0,2022-01-18,0.71,,2018
DI,2017-2018,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2534.73,,,,,,,5.0,0.0,0.0,2022-01-18,0.64,,2018
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2533.86,,,,,,,10.0,0.0,0.0,2022-01-18,0.86,,2019
DI,2018-2019,56,7,0,MAXWELL PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2550.75,,,,,,,10.0,0.0,0.0,2022-01-18,0.5,0.42,2019
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2492.62,,,,,,,16.0,0.0,0.0,2022-01-18,0.48,0.33,2018
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2505.27,,,,,,,17.0,0.0,0.0,2022-01-18,0.36,0.45,2018
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2488.42,,,,,,,11.0,0.0,0.0,2022-01-18,0.38,0.54,2019
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2500.3,,,,,,,3.0,0.0,0.0,2022-01-18,,0.5,2019
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2492.5,,,,,,,18.0,0.0,0.0,2022-01-18,0.5,0.45,2018
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2502.94,,,,,,,16.0,0.0,0.0,2022-01-18,0.47,0.42,2018
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2529.0,,,,,,,17.0,0.0,0.0,2022-01-18,0.32,0.5,2019
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2537.92,,,,,,,23.0,0.0,0.0,2022-01-18,0.38,0.54,2018
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2540.44,,,,,,,13.0,0.0,0.0,2022-01-18,0.56,0.31,2018
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2510.53,,,,,,,16.0,0.0,0.0,2022-01-18,0.53,0.47,2019
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2519.73,,,,,,,14.0,0.0,0.0,2022-01-18,0.63,0.31,2019
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2536.06,,,,,,,14.0,0.0,0.0,2022-01-18,0.56,0.28,2018
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2541.31,,,,,,,22.0,0.0,0.0,2022-01-18,0.5,0.38,2018
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2541.96,,,,,,,21.0,0.0,0.0,2022-01-18,0.5,0.35,2019
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2541.22,,,,,,,14.0,0.0,0.0,2022-01-18,0.5,0.33,2019
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2504.11,,,,,,,19.0,0.0,0.0,2022-01-18,0.75,0.25,2018
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2581.12,,,,,,,20.0,0.0,0.0,2022-01-18,0.36,0.48,2018
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2535.64,,,,,,,13.0,0.0,0.0,2022-01-18,0.64,0.36,2019
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2565.23,,,,,,,23.0,0.0,0.0,2022-01-18,0.46,0.46,2019
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2538.52,,,,,,,25.0,0.0,0.0,2022-01-18,0.67,0.3,2018
DI,2017-2018,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2567.88,,,,,,,19.0,0.0,0.0,2022-01-18,0.58,0.25,2018
DI,2018-2019,56,37,0,HERSHEY PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2503.68,,,,,,,14.0,0.0,0.0,2022-01-18,0.8,,2019
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2505.55,,,,,,,4.0,0.0,0.0,2022-01-18,0.5,,2018
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2501.08,,,,,,,4.0,0.0,0.0,2022-01-18,0.46,,2018
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2482.0,,,,,,,10.0,0.0,0.0,2022-01-18,0.46,0.38,2019
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2516.46,,,,,,,5.0,0.0,0.0,2022-01-18,0.54,,2018
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2520.64,,,,,,,5.0,0.0,0.0,2022-01-18,,0.58,2019
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2536.0,,,,,,,5.0,0.0,0.0,2022-01-18,,0.54,2019
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2516.81,,,,,,,15.0,0.0,0.0,2022-01-18,0.59,0.35,2018
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2548.3,,,,,,,4.0,0.0,0.0,2022-01-18,,0.6,2018
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2553.85,,,,,,,5.0,0.0,0.0,2022-01-18,0.54,,2019
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2516.25,,,,,,,8.0,0.0,0.0,2022-01-18,0.77,,2018
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2546.41,,,,,,,16.0,0.0,0.0,2022-01-18,0.44,0.5,2018
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,6,GENDER,Male,2552.21,,,,,,,11.0,0.0,0.0,2022-01-18,0.4,0.4,2019
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2590.5,,,,,,,3.0,0.0,0.0,2022-01-18,,0.5,2019
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2563.45,,,,,,,15.0,0.0,0.0,2022-01-18,0.5,0.3,2018
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2504.2,,,,,,,6.0,0.0,0.0,2022-01-18,0.73,,2019
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2545.06,,,,,,,16.0,0.0,0.0,2022-01-18,0.53,0.37,2019
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2568.87,,,,,,,20.0,0.0,0.0,2022-01-18,0.48,0.43,2018
DI,2017-2018,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2570.29,,,,,,,11.0,0.0,0.0,2022-01-18,0.5,0.36,2018
DI,2018-2019,56,55,0,SUTHERLAND PUBLIC SCHOOLS,English Language Arts,8,GENDER,Female,2558.21,,,,,,,16.0,0.0,0.0,2022-01-18,0.53,0.37,2019
DI,2018-2019,56,565,0,WALLACE PUBLIC SCH DIST 65 R,English Language Arts,3,GENDER,Male,2456.0,,,,,,,5.0,0.0,0.0,2022-01-18,0.7,,2019
DI,2017-2018,56,565,0,WALLACE PUBLIC SCH DIST 65 R,English Language Arts,6,GENDER,Female,2548.57,,,,,,,11.0,0.0,0.0,2022-01-18,0.36,0.5,2018
DI,2018-2019,56,565,0,WALLACE PUBLIC SCH DIST 65 R,English Language Arts,7,GENDER,Female,2573.36,,,,,,,4.0,0.0,0.0,2022-01-18,,0.55,2019
DI,2017-2018,56,565,0,WALLACE PUBLIC SCH DIST 65 R,English Language Arts,8,GENDER,Male,2531.33,,,,,,,6.0,0.0,0.0,2022-01-18,0.67,,2018
DI,2017-2018,56,565,0,WALLACE PUBLIC SCH DIST 65 R,English Language Arts,8,GENDER,Female,2542.7,,,,,,,5.0,0.0,0.0,2022-01-18,0.7,,2018
DI,2017-2018,57,501,0,STAPLETON PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2526.4,,,,,,,5.0,0.0,0.0,2022-01-18,,0.7,2018
DI,2017-2018,57,501,0,STAPLETON PUBLIC SCHOOLS,English Language Arts,6,GENDER,Female,2550.4,,,,,,,11.0,0.0,0.0,2022-01-18,0.4,0.4,2018
DI,2017-2018,57,501,0,STAPLETON PUBLIC SCHOOLS,English Language Arts,7,GENDER,Male,2560.83,,,,,,,14.0,0.0,0.0,2022-01-18,0.5,0.33,2018
DI,2018-2019,57,501,0,STAPLETON PUBLIC SCHOOLS,English Language Arts,7,GENDER,Female,2581.23,,,,,,,5.0,0.0,0.0,2022-01-18,,0.54,2019
DI,2018-2019,57,501,0,STAPLETON PUBLIC SCHOOLS,English Language Arts,8,GENDER,Male,2569.16,,,,,,,17.0,0.0,0.0,2022-01-18,0.32,0.63,2019
DI,2017-2018,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2447.67,,,,,,,14.0,0.0,0.0,2022-01-18,0.67,0.33,2018
DI,2017-2018,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2443.17,,,,,,,17.0,0.0,0.0,2022-01-18,0.56,0.44,2018
DI,2018-2019,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,3,GENDER,Male,2454.76,,,,,,,15.0,0.0,0.0,2022-01-18,0.59,0.35,2019
DI,2018-2019,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,3,GENDER,Female,2470.77,,,,,,,19.0,0.0,0.0,2022-01-18,0.5,0.41,2019
DI,2017-2018,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2462.43,,,,,,,16.0,0.0,0.0,2022-01-18,0.86,,2018
DI,2017-2018,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2475.44,,,,,,,17.0,0.0,0.0,2022-01-18,0.61,0.39,2018
DI,2018-2019,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,4,GENDER,Male,2468.13,,,,,,,15.0,0.0,0.0,2022-01-18,0.63,0.38,2019
DI,2018-2019,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,4,GENDER,Female,2456.29,,,,,,,16.0,0.0,0.0,2022-01-18,0.65,0.35,2019
DI,2017-2018,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,5,GENDER,Female,2510.27,,,,,,,14.0,0.0,0.0,2022-01-18,0.67,0.33,2018
DI,2018-2019,59,1,0,MADISON PUBLIC SCHOOLS,English Language Arts,5,GENDER,Male,2498.95,,,,,,,21.0,0.0,0.0,2022-01-18,0.64,0.36,2019
